Time,Score0,Score1,Score2,Score3
,0.536436,-0.0014901,-0.002741784,0.000715248
,-0.417228,-0.002145744,-0.001549704,0.005781588
,2.205348,-0.002503368,-0.000953664,0.004410696
,1.966932,0.001966932,-0.002622576,-0.000834456
,0,0.000774852,-0.003218616,-0.001668912
,-0.89406,-0.002801388,-0.002205348,-0.005185548
,-0.59604,-0.00387426,-0.000655644,-0.00119208
,-5.125944,-0.005483568,-0.000536436,0.00029802
,-3.755052,-0.002205348,-0.00387426,0.00119208
,0.357624,0.000357624,-0.00208614,-0.00387426
,0.655644,-0.000953664,-0.000774852,0.000774852
,-0.29802,-0.004887528,-0.005841192,0.006437232
,-2.503368,0.002443764,-0.003218616,0.003933864
,0.059604,0.003933864,-0.001907328,0.004827924
,2.9802,-0.003099408,-0.00327822,0.006139212
,5.245152,-0.002324556,-0.003039804,0.003755052
,3.516636,-0.001072872,0.001549704,0.002920596
,0.29802,0.002562972,0.00268218,-0.001132476
,-0.536436,0.000774852,-0.002264952,-0.001609308
,-1.430496,-0.0014901,-0.001907328,0.002801388
,-3.218616,-0.001251684,0.002205348,0.004410696
,1.013268,-0.000119208,0.000238416,-0.000476832
,1.370892,-0.001609308,0.003099408,-0.001549704
,1.370892,-0.008106144,0.002026536,0.00059604
,2.443764,-0.005423964,-0.001132476,-0.0044703
,2.801388,-0.004112676,-0.000536436,-0.003337824
,1.013268,-0.005602776,-0.00029802,0.001311288
,3.814656,-0.001549704,0.001311288,-0.001311288
,0.476832,0.000536436,0.004529904,-0.00476832
,-1.072872,-0.000655644,-0.00089406,-0.001966932
,-4.76832,0.000536436,-0.001966932,0.001609308
,-1.728516,0.004112676,-0.002264952,-0.003039804
,0,-0.002205348,-0.00089406,-0.003516636
,2.443764,-0.003814656,0.000715248,0.000715248
,-3.635844,-0.00238416,0.00029802,-0.00268218
,-0.417228,-0.006198816,-0.00089406,0.001311288
,1.4901,-0.003159012,-0.00208614,0.00566238
,2.08614,-0.001430496,-0.00268218,-0.00059604
,2.9802,-0.001072872,-0.004231884,-0.001013268
,3.27822,-0.000178812,-0.003159012,0.003457032
,-0.655644,-0.000417228,-0.00029802,0.0044703
,0.059604,0.004053072,-0.001430496,0.005304756
,2.145744,0.003218616,-0.003218616,0.005543172
,2.38416,0.001907328,-0.00089406,0.006794856
,1.78812,-0.001370892,-0.001013268,-0.001251684
,2.38416,0.001907328,-0.00119208,-0.004112676
,0.89406,-0.002503368,-0.001668912,0.003755052
,-2.145744,-0.002026536,0.000178812,0.002205348
,0.953664,-0.004887528,-0.002503368,-0.000417228
,1.78812,-0.004887528,-0.001311288,0.000834456
,-3.993468,-0.00238416,-0.001430496,-0.003159012
,-2.920596,0.000238416,-0.00327822,-0.003814656
,2.324556,-0.000953664,-0.000238416,-0.000953664
,0.357624,-0.001728516,-0.00417228,0.002801388
,-2.503368,-0.002264952,-0.001728516,0.001907328
,1.370892,-0.00059604,0.002503368,-0.003695448
,-0.119208,-0.002741784,-0.001072872,-0.00208614
,-3.039804,-0.006079608,-0.004231884,0.001549704
,0.29802,-0.003457032,-0.001430496,-0.001013268
,2.68218,-0.003933864,0.005423964,-0.004410696
,-0.476832,-0.0044703,0.003635844,-0.006377628
,0.536436,-0.001966932,0.000536436,-0.007092876
,3.57624,-0.00059604,0.003218616,-0.00178812
,2.08614,0.000238416,0.004112676,-0.002860992
,3.039804,-0.005245152,0.00208614,-0.001251684
,4.589508,-0.00566238,0.003218616,-0.00178812
,3.27822,-0.00238416,0.003933864,-0.001549704
,3.039804,-0.00059604,-0.003457032,-0.00119208
,0.834456,-0.001072872,0.00059604,0.002801388
,-1.19208,-0.005006736,0.004708716,-0.000119208
,1.013268,-0.003099408,0.0014901,-0.005304756
,2.562972,-0.003218616,-0.001668912,-0.003337824
,6.437232,-0.006318024,-0.002026536,-0.004112676
,6.079608,-0.003039804,0.000476832,-0.00625842
,1.4901,-0.005125944,0.001013268,-0.007510104
,1.013268,-0.006079608,-0.001251684,-0.001966932
,0.357624,-0.005245152,-0.000953664,0.002026536
,2.562972,-0.003635844,-0.000655644,-0.002741784
,2.264952,-0.005006736,-0.003933864,-0.000715248
,-5.483568,-0.005423964,-0.005245152,0.001907328
,-0.536436,0.002205348,-0.000953664,0.000774852
,0.29802,0.003635844,-0.000774852,-0.000953664
,-0.834456,0.001609308,0.003159012,-0.004887528
,-1.549704,0.001013268,0.005125944,-0.007867728
,-0.238416,0.001966932,-0.002562972,-0.004649112
,-0.476832,0.004231884,-0.001251684,-0.000715248
,-2.801388,0.00119208,0.000417228,-0.00417228
,-1.609308,-0.002860992,-0.001132476,-0.006020004
,2.324556,-0.005602776,0.000715248,0.004053072
,-0.059604,-0.000536436,0.000059604,0.00566238
,0.536436,0.001430496,0.000119208,0.005304756
,0.715248,-0.000119208,-0.00268218,-0.000834456
,-0.953664,-0.001609308,-0.001668912,-0.000119208
,0.89406,-0.003457032,-0.002145744,-0.000774852
,0.774852,0.000119208,-0.000834456,-0.003933864
,0.834456,0.000953664,-0.00178812,-0.001311288
,1.966932,-0.000953664,-0.005185548,-0.004529904
,2.205348,-0.007986936,-0.0059604,-0.005125944
,3.516636,-0.002264952,-0.005900796,-0.000774852
,-0.715248,0.000655644,-0.003337824,-0.004589508
,-1.4901,-0.002741784,-0.002264952,-0.006794856
,-0.715248,-0.003099408,0.000953664,-0.003635844
,-2.562972,0.00059604,-0.00238416,-0.003516636
,-3.57624,0.000178812,-0.003218616,-0.00357624
,-5.36436,-0.002503368,-0.00059604,-0.002741784
,-2.145744,-0.00059604,-0.0014901,-0.001668912
,-0.119208,-0.004887528,-0.001966932,-0.001728516
,-1.847724,-0.005602776,-0.000834456,0.003755052
,-4.529904,-0.001609308,-0.001132476,0.001549704
,-1.072872,-0.004887528,-0.003755052,-0.003397428
,0.476832,-0.008523372,-0.003039804,-0.003099408
,0.715248,-0.004589508,-0.00208614,-0.006675648
,2.324556,-0.004053072,-0.000715248,-0.005125944
,1.132476,-0.00178812,-0.000357624,-0.000834456
,-2.860992,-0.005185548,-0.002145744,0
,-1.370892,-0.00506634,-0.002801388,-0.00178812
,-0.476832,0.00059604,0.001311288,-0.000357624
,-1.251684,0.000774852,0.000476832,-0.000953664
,-0.29802,0.00029802,-0.006198816,0.000059604
,-0.953664,-0.001966932,-0.001907328,0.006616044
,-2.205348,-0.006139212,0.003635844,-0.00119208
,-2.801388,-0.001668912,0.001311288,-0.000119208
,-0.476832,-0.002145744,0.000774852,0.00029802
,4.708716,-0.005602776,-0.001430496,-0.000238416
,2.38416,-0.003814656,-0.00238416,-0.00029802
,-2.264952,-0.004112676,0.002920596,-0.004231884
,-2.443764,0.000476832,0.001013268,-0.005602776
,-1.370892,0.00357624,-0.000059604,0.000178812
,-1.847724,0.001311288,0.002622576,0.00029802
,-1.072872,-0.002264952,-0.003993468,-0.002443764
,1.668912,0.001907328,-0.006496836,-0.002443764
,-1.013268,-0.000238416,-0.006139212,-0.002860992
,-2.324556,-0.003814656,-0.006318024,0.003159012
,-3.755052,-0.004887528,-0.00119208,0.000774852
,-2.801388,0.00059604,-0.001847724,-0.000715248
,-1.370892,0.005543172,-0.0014901,-0.000655644
,-0.774852,-0.002801388,-0.002741784,-0.001549704
,-4.351092,-0.004231884,-0.00387426,-0.005900796
,-4.291488,-0.003457032,-0.000536436,-0.002920596
,-1.4901,-0.00536436,0.000059604,-0.00268218
,2.264952,-0.005602776,-0.001251684,-0.006139212
,3.457032,-0.001549704,0.00178812,-0.000834456
,0.29802,-0.001668912,0.000178812,0.00029802
,-0.655644,-0.004112676,-0.004887528,-0.006139212
,1.251684,-0.003099408,-0.002145744,-0.004947132
,2.9802,-0.00536436,-0.000417228,0.000238416
,-0.178812,-0.00119208,-0.001370892,0.003397428
,-1.668912,-0.00089406,-0.001728516,0.00417228
,-0.715248,-0.004529904,-0.001728516,0.000953664
,1.072872,-0.003457032,-0.00089406,0.000357624
,0.119208,0.000476832,-0.002801388,0.000417228
,-0.238416,-0.003516636,-0.000059604,0.000238416
,-3.755052,-0.0014901,-0.001430496,-0.004053072
,-1.311288,-0.001013268,-0.002205348,0.001549704
,3.993468,-0.003039804,-0.001370892,0.0014901
,3.993468,-0.00208614,-0.002622576,0.001549704
,1.311288,-0.000238416,-0.006675648,0.004649112
,0.953664,-0.000357624,-0.005483568,0.000953664
,0.536436,-0.000834456,0.000834456,-0.000536436
,-0.89406,-0.003755052,0.000536436,-0.00357624
,-0.536436,-0.002622576,-0.00238416,-0.004291488
,0.476832,-0.002205348,-0.00178812,0.001609308
,-1.668912,-0.006616044,-0.00059604,0.004708716
,-1.4901,-0.00089406,-0.001013268,-0.000774852
,0.476832,-0.001966932,-0.004112676,-0.003099408
,1.072872,-0.000476832,-0.002443764,-0.003755052
,1.370892,0.000059604,0.000119208,0.001549704
,1.847724,-0.002622576,0.000476832,0.000834456
,0.59604,-0.001013268,0.000059604,-0.004649112
,-0.59604,0.000357624,-0.000774852,-0.001311288
,0.834456,0.000953664,-0.00208614,0.002324556
,2.324556,-0.001311288,-0.001311288,0.00178812
,2.68218,-0.003218616,0.001728516,0.00208614
,-0.059604,-0.003457032,0.000357624,0.002145744
,-0.59604,-0.007271688,-0.002562972,-0.003218616
,-0.89406,-0.00983466,-0.003039804,-0.007986936
,-1.966932,-0.006139212,-0.0014901,-0.000655644
,-1.966932,-0.000536436,-0.004708716,0.003933864
,2.145744,-0.00119208,-0.005125944,0.002443764
,2.562972,0.000536436,-0.005245152,-0.002562972
,0,0.000178812,-0.00566238,-0.005125944
,-0.536436,0.001668912,-0.002324556,-0.002562972
,1.132476,0.002145744,-0.003397428,0.001311288
,0.119208,-0.001728516,-0.006616044,-0.002205348
,-0.059604,-0.001609308,-0.002801388,-0.000834456
,3.755052,-0.001668912,-0.002443764,0.000417228
,0.417228,0.002562972,-0.000178812,0.000417228
,-1.072872,0.001966932,0.00357624,0.003218616
,-1.549704,-0.00357624,0.004529904,0.002562972
,-3.755052,0.001668912,0.001013268,-0.002145744
,-1.847724,-0.002145744,0.00059604,-0.001549704
,-2.205348,-0.002205348,0.004947132,0.001668912
,0.119208,0.00268218,0.002026536,0.001251684
,0,-0.00357624,0.002026536,-0.000357624
,-0.119208,-0.002920596,0.00417228,0.000476832
,0.357624,-0.000774852,0.00208614,0.003695448
,-0.715248,0.00119208,0.00417228,0.005483568
,-1.668912,0.00089406,0.001430496,0.001430496
,0.238416,-0.001013268,-0.002860992,-0.001847724
,-2.68218,-0.00119208,-0.00178812,-0.002205348
,-4.053072,-0.00059604,0.000238416,-0.000655644
,-2.205348,0.001609308,-0.00327822,0.000357624
,2.145744,0.004351092,-0.001847724,-0.002860992
,2.443764,0.002026536,-0.00208614,-0.00417228
,0.417228,-0.002920596,-0.006139212,-0.000953664
,-1.430496,0.002503368,-0.00119208,0.00357624
,-0.238416,0.00566238,0.000059604,0.000774852
,7.033272,-0.000119208,-0.002622576,-0.004947132
,3.039804,-0.004589508,-0.002562972,-0.008404164
,-3.516636,-0.003516636,0,-0.006079608
,-3.635844,-0.004529904,0.00536436,-0.002503368
,-2.145744,-0.00178812,-0.002264952,-0.00268218
,-1.072872,0.000476832,-0.004291488,-0.000536436
,-2.145744,-0.001370892,-0.00089406,-0.002324556
,-2.08614,-0.002145744,-0.002503368,-0.003397428
,-0.059604,-0.001728516,-0.005900796,0.003814656
,0,-0.001668912,-0.006020004,0.007331292
,1.78812,-0.000715248,-0.003814656,0.002503368
,2.622576,0.002920596,-0.004649112,-0.00178812
,0.476832,0.001609308,-0.00655644,-0.00506634
,-2.08614,0.002026536,-0.004649112,-0.005423964
,-2.026536,-0.001847724,-0.000059604,-0.002622576
,-1.370892,-0.004649112,-0.002026536,0.0044703
,-1.430496,-0.001549704,-0.00208614,0.005602776
,3.933864,0.001728516,-0.003099408,-0.002860992
,0.59604,0.000178812,-0.00566238,-0.003516636
,-1.4901,0.00119208,-0.004529904,0.00029802
,-0.536436,0.001370892,-0.003755052,0.002264952
,4.708716,-0.003933864,-0.002264952,-0.004410696
,2.920596,-0.008106144,-0.002264952,-0.004231884
,-1.907328,-0.001609308,-0.002264952,-0.001907328
,-0.417228,0.000536436,-0.002860992,0.001072872
,0.715248,-0.00834456,-0.001966932,-0.002264952
,-1.847724,-0.004887528,-0.001728516,-0.0014901
,-3.814656,-0.002920596,-0.001966932,0.000715248
,-1.4901,0.000774852,-0.001549704,-0.000417228
,-3.27822,-0.001907328,0.001549704,-0.000238416
,0.774852,-0.002503368,-0.001251684,-0.000357624
,3.218616,-0.001370892,-0.003516636,-0.001251684
,3.159012,-0.002443764,-0.000953664,0.000715248
,2.443764,-0.000238416,-0.003159012,0.000715248
,3.57624,0.00119208,0.000655644,-0.001668912
,1.728516,-0.004827924,0.001907328,-0.001072872
,0.89406,-0.006437232,-0.005483568,0.00327822
,2.324556,-0.003159012,-0.006318024,-0.000774852
,2.324556,-0.00476832,-0.003218616,-0.003039804
,3.933864,-0.002145744,-0.002860992,-0.00089406
,6.616044,-0.000119208,-0.004708716,-0.000178812
,2.443764,-0.0029802,0.004112676,-0.002741784
,1.19208,-0.002562972,0.003039804,-0.000059604
,0.715248,0.000178812,-0.004529904,-0.002741784
,-0.774852,0.000655644,0.000655644,-0.00357624
,-2.205348,0.001609308,0.003635844,-0.0029802
,-0.357624,-0.0029802,-0.000238416,-0.002503368
,2.503368,-0.0059604,-0.003695448,-0.007390896
,2.741784,-0.000774852,-0.003516636,-0.008463768
,2.562972,0.00029802,-0.002264952,-0.007033272
,-0.059604,-0.001370892,0.001668912,-0.00625842
,-0.536436,0.00208614,0.001907328,-0.010609512
,2.503368,0.001549704,-0.003099408,-0.006973668
,4.17228,0.00238416,-0.003516636,-0.006318024
,4.649112,-0.002562972,0.001370892,-0.007867728
,4.112676,-0.003457032,-0.001609308,-0.00417228
,1.251684,-0.002622576,-0.002503368,-0.000655644
,-0.774852,-0.00238416,-0.002860992,0.003695448
,0.774852,-0.003933864,-0.001907328,-0.004112676
,-1.370892,-0.004351092,-0.002622576,-0.00327822
,-0.655644,-0.002026536,-0.001668912,-0.003755052
,3.099408,-0.00417228,-0.003397428,-0.007986936
,3.635844,-0.008582976,-0.001072872,-0.003814656
,3.57624,-0.00476832,-0.001549704,0.003099408
,1.19208,0.000476832,-0.001549704,0.001609308
,-3.695448,0.00119208,0.001072872,-0.002562972
,-4.291488,-0.002622576,-0.002503368,0.002622576
,-2.264952,-0.00417228,-0.001430496,0.002741784
,1.966932,-0.003993468,-0.004112676,0.001847724
,0.417228,-0.002264952,-0.008225352,0.002920596
,-3.337824,-0.001668912,-0.003397428,-0.003695448
,-5.06634,-0.002562972,-0.000238416,-0.003039804
,-5.543172,-0.002860992,-0.005602776,-0.005185548
,-5.66238,-0.004410696,-0.003516636,-0.002860992
,-4.947132,-0.002622576,0.001430496,0.000953664
,-1.907328,-0.00387426,-0.004529904,-0.003993468
,-1.549704,-0.001847724,-0.005841192,-0.006794856
,-2.741784,-0.000536436,-0.004351092,-0.0044703
,3.039804,-0.00238416,-0.004231884,-0.005185548
,2.08614,-0.002264952,-0.003218616,-0.005125944
,-4.053072,0.001370892,0.000238416,-0.004947132
,-2.324556,-0.001907328,0.001132476,-0.00357624
,0.715248,-0.005841192,0.000119208,-0.006675648
,-1.19208,0.000715248,-0.00327822,-0.00357624
,-0.238416,-0.002324556,-0.002324556,-0.001251684
,0.89406,-0.005602776,-0.000715248,-0.00029802
,0.89406,-0.006794856,-0.003814656,-0.000178812
,2.145744,-0.006973668,-0.004649112,-0.001013268
,2.503368,-0.000536436,-0.00357624,0.002860992
,-2.801388,0.000774852,-0.00387426,-0.001668912
,-0.238416,-0.00357624,0,-0.001907328
,3.635844,-0.005483568,-0.001728516,0.00268218
,0.655644,-0.002443764,-0.006377628,-0.002801388
,5.06634,-0.003039804,-0.00268218,-0.003218616
,4.76832,0.000357624,-0.0029802,-0.0029802
,0.417228,0,-0.003516636,0.001072872
,1.251684,-0.00536436,0.000119208,-0.002443764
,4.291488,0.000357624,-0.001430496,-0.002562972
,3.159012,0.000178812,-0.006020004,-0.003457032
,-0.417228,-0.000357624,-0.003516636,-0.004887528
,-0.953664,0.000417228,0.000476832,-0.001013268
,2.264952,-0.004291488,0.000476832,-0.002026536
,2.68218,-0.000059604,-0.002503368,-0.004053072
,1.311288,0.001668912,0.00208614,-0.000059604
,1.966932,0.00059604,0.000774852,0.004291488
,1.907328,0,-0.001072872,0.001013268
,-0.417228,-0.000655644,0.00119208,0.00238416
,-0.774852,0.00029802,-0.000178812,0.00774852
,3.933864,0.003814656,-0.003397428,0.004053072
,1.668912,0.002503368,-0.002443764,-0.005125944
,-2.9802,-0.001072872,0.000059604,-0.001907328
,2.026536,-0.003039804,-0.001072872,0.001370892
,1.668912,-0.000119208,-0.003039804,0.00357624
,2.026536,-0.003695448,0.00029802,-0.000476832
,5.66238,-0.002920596,-0.001668912,-0.001609308
,3.039804,0.00268218,-0.004351092,-0.003218616
,2.801388,0.002920596,-0.005423964,-0.003516636
,0.59604,-0.001311288,-0.003397428,0.00119208
,-0.417228,0.00059604,-0.0014901,0.001072872
,-3.337824,0.003218616,-0.00029802,0.002145744
,-1.549704,0,-0.00238416,0.000715248
,1.19208,-0.002503368,-0.002562972,-0.001907328
,-2.38416,0.002801388,-0.001847724,-0.001609308
,0.238416,-0.003695448,-0.000417228,0.000178812
,1.728516,-0.00834456,-0.000476832,-0.001132476
,-2.38416,-0.005185548,-0.002324556,-0.00268218
,-1.609308,0.002503368,-0.007033272,-0.002264952
,2.741784,-0.000178812,-0.005483568,-0.007212084
,2.205348,-0.002443764,-0.00059604,-0.001907328
,1.847724,-0.001728516,-0.000774852,0.002860992
,2.622576,-0.003397428,-0.004947132,0.002324556
,-0.476832,0.00178812,0.00029802,0.00178812
,1.370892,0.000238416,0.000178812,0.000834456
,-0.59604,-0.003993468,-0.003516636,-0.006198816
,-1.311288,0.002264952,-0.002622576,-0.006794856
,3.695448,0.003218616,-0.003218616,-0.00059604
,6.55644,-0.003635844,0.001907328,0.001549704
,5.66238,-0.000834456,0.00417228,-0.00387426
,5.06634,0.00089406,0.00089406,-0.001966932
,-1.907328,0.002443764,-0.000357624,-0.000834456
,-2.920596,0.002860992,-0.005483568,-0.003337824
,-2.443764,0.004112676,-0.001609308,-0.001966932
,-2.08614,0.001966932,-0.000119208,-0.000536436
,1.4901,0.001847724,-0.00327822,0.002860992
,2.205348,0.00178812,-0.004529904,0.001370892
,2.562972,0.000178812,-0.002205348,-0.00178812
,3.755052,-0.000178812,0.00059604,-0.005185548
,-1.370892,-0.0014901,-0.004351092,-0.007569708
,0.29802,0.000536436,-0.008523372,-0.00357624
,-1.728516,0.000536436,-0.003397428,-0.000536436
,-0.655644,-0.003218616,-0.001728516,-0.003516636
,2.324556,-0.001549704,0.00029802,-0.00417228
,2.145744,-0.002443764,0.000238416,-0.0014901
,1.847724,-0.000774852,-0.00268218,-0.001132476
,0.89406,-0.001609308,-0.00655644,-0.002443764
,0.59604,-0.004291488,-0.003695448,0.004887528
,-0.655644,-0.001370892,-0.00357624,0.000059604
,1.19208,0.000715248,-0.0044703,0.001251684
,-1.966932,-0.000119208,-0.002443764,0.001907328
,2.026536,0.000774852,-0.000417228,-0.001668912
,6.318024,0.001132476,-0.002145744,-0.001549704
,4.76832,0.001907328,0.000238416,0.00029802
,0.774852,-0.000715248,-0.000476832,-0.001013268
,-0.476832,-0.0029802,-0.003457032,0.000357624
,3.039804,-0.002920596,-0.00119208,-0.00327822
,2.145744,0.002562972,-0.000476832,-0.006616044
,-2.443764,0.003397428,0.002801388,-0.002920596
,-3.039804,0.000536436,-0.001609308,-0.000119208
,2.324556,-0.000834456,-0.005423964,-0.0044703
,2.9802,0.003516636,-0.002264952,-0.006496836
,2.264952,0.003993468,-0.000536436,-0.003218616
,0.536436,-0.00119208,-0.002145744,0.003159012
,-7.212084,0.000357624,-0.002741784,-0.000119208
,-6.020004,-0.00059604,-0.000953664,-0.007808124
,4.231884,0.000238416,-0.003933864,-0.008463768
,1.907328,0.00536436,-0.002205348,-0.000715248
,-0.059604,0.000059604,-0.001311288,-0.003814656
,1.78812,-0.003993468,-0.000119208,-0.005006736
,-0.774852,-0.00238416,-0.001311288,-0.001668912
,0,-0.003635844,-0.001549704,-0.002145744
,2.145744,-0.00417228,-0.00089406,0.005423964
,1.19208,0.001609308,0.000417228,0.007033272
,2.503368,0.001907328,-0.000059604,-0.00089406
,2.443764,0.0029802,0.000834456,-0.003218616
,0.536436,-0.000655644,-0.003814656,-0.00119208
,0,-0.004053072,-0.004887528,0.001072872
,-1.370892,-0.004053072,-0.000178812,-0.001609308
,0.238416,-0.00119208,-0.001430496,-0.002741784
,0.476832,-0.001668912,-0.00357624,-0.002205348
,-0.655644,-0.000655644,-0.001847724,-0.00089406
,2.205348,0.003516636,-0.001311288,-0.000357624
,1.668912,0.001728516,-0.005125944,-0.007271688
,-0.29802,-0.001013268,-0.001966932,-0.005423964
,2.9802,0.002741784,-0.000953664,0.000417228
,5.9604,-0.0029802,-0.001728516,0.004708716
,1.132476,-0.0044703,-0.001132476,0.001370892
,-1.78812,0.000953664,0,0.002562972
,1.430496,0.003755052,0.001370892,0.002503368
,4.76832,0.000953664,-0.001609308,-0.002264952
,2.801388,-0.002443764,-0.003337824,0.003159012
,3.039804,-0.000476832,-0.000536436,0.005125944
,3.039804,-0.001609308,0.003039804,0.0014901
,1.19208,-0.000119208,0.0029802,-0.003635844
,3.635844,-0.001668912,-0.002145744,-0.001728516
,3.993468,-0.002741784,-0.005423964,0.004708716
,3.695448,-0.001728516,-0.000059604,-0.002562972
,1.668912,-0.002205348,-0.001728516,0.000774852
,0.059604,-0.000536436,-0.006973668,0.005125944
,2.38416,0.000953664,-0.002622576,-0.00029802
,2.860992,0.000238416,0.000417228,-0.001728516
,-0.715248,-0.005602776,-0.001013268,-0.003755052
,-3.695448,-0.004708716,0.000774852,-0.002443764
,-4.351092,-0.005543172,0.002741784,0.003516636
,0.655644,-0.006735252,0.003218616,0.001609308
,2.503368,-0.004351092,-0.00268218,-0.000238416
,3.27822,-0.001728516,-0.003695448,-0.000178812
,1.668912,-0.00059604,-0.00208614,-0.002443764
,2.622576,-0.001251684,-0.003337824,0.000655644
,1.78812,0.001251684,-0.001251684,0.0074505
,3.993468,-0.0029802,-0.000178812,0.0074505
,0.476832,-0.005423964,-0.00119208,0.003635844
,1.966932,-0.00029802,0,0.00327822
,4.887528,-0.000059604,0.000774852,0.003755052
,1.132476,0.000059604,-0.003755052,0.0014901
,-0.655644,0.001847724,-0.003695448,0.005841192
,-0.89406,-0.001013268,-0.000953664,0.004112676
,-1.609308,-0.00327822,-0.002860992,-0.0014901
,-0.89406,-0.001072872,-0.002860992,0.001013268
,3.099408,-0.003039804,0.000774852,0.002205348
,-0.655644,-0.005125944,0.00417228,-0.000953664
,-1.013268,-0.00178812,0.001668912,-0.000178812
,3.397428,-0.004887528,-0.002145744,0.001072872
,1.19208,-0.005423964,0.001549704,-0.001549704
,1.668912,-0.004231884,0.003218616,-0.002443764
,-0.476832,0.004053072,0.000715248,0.000774852
,-1.78812,0.000119208,0.000476832,0.00089406
,0.953664,-0.004410696,-0.00029802,0.001847724
,2.145744,-0.000953664,-0.002801388,0.004649112
,0.774852,-0.002622576,-0.005841192,0.002324556
,4.053072,-0.006973668,-0.005423964,0.003635844
,3.993468,-0.003993468,-0.001907328,0.004589508
,0,-0.000536436,-0.000536436,0.000953664
,2.264952,-0.002443764,-0.002503368,0.007092876
,3.457032,-0.002741784,0.001609308,0.004649112
,3.57624,0.000119208,0.002920596,-0.00387426
,2.443764,-0.000476832,-0.000357624,0.002622576
,0.834456,-0.000417228,-0.003159012,0.003814656
,-0.774852,0.003814656,-0.003397428,0.00059604
,2.860992,0.004410696,-0.004649112,0.001132476
,1.251684,-0.002324556,-0.002860992,-0.001966932
,1.609308,-0.00357624,0.000715248,-0.000655644
,1.78812,-0.001847724,0.001549704,0.003397428
,1.907328,0.000059604,-0.00238416,0.001072872
,2.9802,0.000476832,0.000178812,-0.001549704
,-0.059604,-0.004708716,0.000238416,0
,-1.549704,-0.003814656,-0.003814656,0.001430496
,0.655644,-0.00268218,-0.003218616,0.000834456
,0.417228,-0.000953664,-0.00059604,0.00268218
,-2.9802,-0.000357624,0.001132476,0.002443764
,-3.397428,-0.000715248,0.000059604,0.000119208
,-0.178812,-0.00059604,-0.001907328,-0.005602776
,0.238416,0,-0.00208614,-0.006139212
,2.026536,-0.003755052,-0.002622576,0.0029802
,2.026536,-0.004589508,-0.002503368,0.00119208
,3.933864,-0.005721984,0.000476832,-0.002860992
,2.205348,-0.005423964,-0.002145744,0.000417228
,-0.059604,-0.000417228,-0.002562972,-0.002324556
,0.29802,0.00327822,-0.003099408,-0.005304756
,0.655644,-0.003993468,0.001609308,-0.00387426
,-1.907328,-0.007867728,0.00119208,-0.00357624
,2.920596,-0.005125944,-0.000834456,-0.00059604
,2.622576,-0.002503368,-0.003397428,-0.000715248
,-0.119208,-0.003337824,-0.00178812,0.001430496
,-1.907328,-0.003516636,-0.002562972,-0.001907328
,-0.89406,-0.00208614,-0.00208614,0.005125944
,2.562972,-0.006496836,-0.002503368,0.006675648
,2.205348,-0.0074505,-0.00417228,0.005185548
,2.920596,-0.007986936,-0.00685446,0.001966932
,-1.132476,-0.003457032,-0.006318024,0.001072872
,-0.059604,-0.000536436,-0.00327822,-0.001013268
,-0.774852,0.000059604,-0.002920596,0.000417228
,0.119208,-0.003337824,-0.003457032,0.005841192
,0.536436,-0.004410696,-0.003695448,0.001370892
,2.08614,-0.00029802,-0.00208614,-0.004291488
,1.668912,-0.0014901,-0.000357624,0.002443764
,-4.291488,-0.000953664,-0.001847724,0.00357624
,-3.635844,-0.00059604,-0.0014901,0.00387426
,2.503368,-0.002503368,0.00059604,0.008702184
,-1.430496,-0.001013268,-0.00089406,0.008880996
,-5.602776,-0.00268218,-0.002562972,0.003159012
,0.417228,-0.005304756,-0.001668912,-0.002324556
,3.87426,-0.008165748,-0.007569708,-0.002205348
,0.59604,-0.00715248,-0.005006736,-0.001549704
,2.562972,-0.0029802,0.001132476,-0.000536436
,2.324556,-0.000715248,-0.000953664,0.001847724
,0.29802,-0.004231884,-0.002860992,-0.001430496
,-0.715248,-0.003933864,-0.000178812,-0.002741784
,1.370892,0.001430496,-0.001132476,-0.002860992
,3.039804,-0.001728516,-0.0029802,-0.000715248
,3.099408,-0.005125944,-0.001370892,0.002622576
,-2.264952,-0.002801388,-0.000953664,-0.000417228
,-2.145744,-0.002145744,-0.001847724,-0.002503368
,3.457032,-0.005185548,-0.003457032,-0.000417228
,1.072872,-0.002741784,-0.006496836,0.005125944
,0.417228,-0.006794856,-0.005543172,0.002622576
,-1.132476,-0.005423964,-0.003039804,-0.001728516
,0.89406,-0.002145744,0,-0.000178812
,-3.87426,-0.00178812,0.003039804,-0.003039804
,-2.562972,-0.004708716,-0.000953664,-0.001549704
,3.099408,-0.005841192,-0.002443764,-0.000357624
,0.953664,-0.004112676,-0.003397428,-0.001251684
,1.013268,-0.002443764,-0.004053072,0.003099408
,-0.89406,-0.00268218,-0.002741784,0.003099408
,0.119208,-0.003635844,0.00029802,-0.003755052
,-1.430496,-0.000655644,0.00178812,0.003218616
,-1.4901,-0.001072872,0.000953664,-0.000238416
,2.622576,-0.002145744,0.001430496,-0.005781588
,2.264952,0.00029802,0.001132476,-0.003218616
,-0.715248,-0.000357624,-0.00208614,0.002622576
,0.29802,-0.000357624,-0.000953664,-0.002443764
,0.29802,-0.000655644,0.0014901,-0.006318024
,3.099408,-0.005721984,0.000953664,-0.00119208
,1.728516,-0.002443764,-0.000238416,0.004053072
